Unnamed: 0,Restaurant address,Challenge name,Location name,latitude,longitude
1853,"Address: 235 E Main St, Hendersonville, TN 37075",Fox’s 30″ Big One Pizza Challenge (Hendersonville),Where: Fox's Pizza Den (Hendersonville),36.30749,-86.60104
1854,"Address: 178 Randolph Rd, Oak Ridge, TN 37830",The Other One Diner’s “Fatman” Burger Record Challenge,Where: The Other One Diner & Dive,36.016999999999996,-84.28455
1855,"Address: 588 Mulberry Ave, Selmer, TN 38375",Los Aztecas’ “El Compadre” Burrito Challenge,Where: Los Aztecas Mexican Restaurant,35.16223,-88.58296999999999
1856,"Address: 311 W Main St, Lebanon, TN 37087",Taters’ Grand Slam Loaded Baked Potato Challenge,Where: Taters Restaurant,36.20928,-86.29700000000001
1857,"Address: 3029 Tazewell Pike, Knoxville, TN 37918",Fountain City Diner’s Diner-Saurus Ice Cream Challenge,Where: Fountain City Diner,36.027120000000004,-83.92276
1858,"Address: 735 Parkway, Ste #1, Gatlinburg, TN 37738",Loco Burro’s Whole 5lb Chihuahua Burrito Challenge,Where: Loco Burro Fresh Mex Cantina,35.726167,-83.51658499999999
1859,"Address: 1250 N Germantown Pkwy, Ste #123, Cordova, TN 38016",Kooky Canuck’s 12lb Humonga Kookamonga Challenge (Cordova),Where: Kooky Canuck (Cordova),35.15941,-89.79392
1860,"Address: 1250 N Germantown Pkwy, Ste #123, Cordova, TN 38016",Kooky Canuck’s 6lb King Kookamonga Challenge (Cordova),Where: Kooky Canuck (Cordova),35.15941,-89.79392
1861,"Address: 1250 N Germantown Pkwy, Ste #123, Cordova, TN 38016",Kooky Canuck’s 4lb Kookamonga Burger Challenge (Cordova),Where: Kooky Canuck (Cordova),35.15941,-89.79392
1862,"Address: 1203 Murfreesboro Rd, Franklin, TN 37064",Big Shake’s Hot Chicken “Death Row” Wing Challenge (Franklin 2),Where: Big Shake's Hot Chicken & Fish,35.91768,-86.8317
1863,"Address: 1409 W Main St, Franklin, TN 37064",Big Shake’s Hot Chicken “Death Row” Wing Challenge (Franklin 1),Where: Big Shake's Hot Chicken & Fish,35.91245,-86.88784
1864,"Address: 113 2nd Ave N, Nashville, TN 37201",Piranha’s 10lb Cheesesteak Sandwich Challenge,Where: Piranha's Bar & Grill,36.162259999999996,-86.77571
1865,"Address: 97 S 2nd St, Memphis, TN 38103",Kooky Canuck’s 12lb Humonga Kookamonga Challenge (Memphis),Where: Kooky Canuck (Downtown Memphis),35.150736,-90.053792
1866,"Address: 97 S 2nd St, Memphis, TN 38103",Kooky Canuck’s 6lb King Kookamonga Challenge (Memphis),Where: Kooky Canuck (Downtown Memphis),35.150736,-90.053792
1867,"Address: 97 S 2nd St, Memphis, TN 38103",Kooky Canuck’s 4lb Kookamonga Burger Challenge (Memphis),Where: Kooky Canuck (Downtown Memphis),35.150736,-90.053792
1868,"Address: 202 Collier Dr, Sevierville, TN 37862",The Roaming Gnome’s Burger Challenge,Where: The Roaming Gnome Pub & Eatery,35.856559999999995,-83.57030999999999
1869,"Address: 120 S Peters Rd, Knoxville, TN 37923",It’s All So Yummy Cafe’s Rocky Top Sundae Challenge,Where: It's All So Yummy Café,35.927534,-84.078062
1870,"Address: 819 N Eastman Rd, Kingsport, TN 37664",Sloopy’s 2lb Burger Challenge,Where: Sloopy's Diner,36.520369,-82.504228
1871,"Address: 2510 N Roan St, Johnson City, TN 37601",Harbor House’s Monster Burger Challenge,Where: Harbor House Of Johnson City,36.35103,-82.37938
1872,"Address: 595 Hillsboro Rd, Ste #311, Franklin, TN 37064",Sal’s 36″ Godfather Team Pizza Challenge,Where: Sal's Family Pizza,35.93224,-86.87862
1873,"Address: 333 Bluff City Hwy, Bristol, TN 37620",The Blue Circle Hamburger Record Challenge,Where: Blue Circle Hamburgers,36.560078000000004,-82.20545600000001
1874,"Address: 6230 Greenlee Rd, Ste #6, Arlington, TN 38002",Rizzi’s 28″ Team Pizza Challenge,Where: Rizzi's Café & Paridiso Pub,35.29635,-89.66494
1875,"Address: 223 Losoya St, San Antonio, TX 78205",Dick’s Last Resort’s 48oz T-Bone Steak Challenge (San Antonio),Where: Dick's Last Resort (San Antonio),29.424916999999997,-98.48785699999999
1876,"Address: 2211 N Lamar St, Dallas, TX 75202",Dick’s Last Resort’s 48oz T-Bone Steak Challenge (Dallas),Where: Dick's Last Resort (Dallas Victory Park),32.78487,-96.80856999999999
1877,"Address: 1616 Rogers Rd, Fort Worth, TX 76107",The Rogers Roundhouse Food Challenge,Where: Rogers Roundhouse,32.727109999999996,-97.36528
1878,"Address: 2170 N Main St, Ste C, Belton, TX 76513",Studebakers’ 28″ Colossus Solo Pizza Challenge (Belton),Where: Studebakers Pizza (Belton),31.076620000000002,-97.45836
1879,"Address: 208 E Chambers St, Cleburne, TX 76031",1949 Burger Bar’s All American Burger Challenge (At Loaf’n Dog),Where: 1949 Burger Bar AND Loaf'n Dog,32.360535,-97.342122
1880,"Address: 8470 US-377, Pilot Point, TX 76258",Bebo’s and Kathy’s “Bozilla” Burger Challenge,Where: Bebo's and Kathy's Café,33.3255,-96.97074
1881,"Address: 112 N San Jacinto, Rockwall, TX 75087 ",Ramen Head’s Signature Challenger Bowl Ramen Challenge,Where: Ramen Head Rockwall,32.9315,-96.45929
1882,"Address: 104 W Veterans Memorial Blvd, Killeen, TX 76541",Galaxy Bar & Grill’s “It’s A Trap” Food Challenge,Where: Galaxy Bar & Grill,31.118997999999998,-97.73608
1883,"Address: 7115 Blanco Rd, Ste #107, San Antonio, TX 78216",Poppys Pizza’s 28-Inch “Big Poppy” Team Pizza Challenge,Where: Poppys Pizza,29.446170000000002,-98.50791
1884,"Address: 10677 E Northwest Hwy, Ste #400, Dallas, TX 75238",End Zone Bar’s Waffenburger Challenge (Lake Highlands Dallas),Where: End Zone Bar & Grill (Lake Highlands Dallas),32.86528,-96.70168000000001
1885,"Address: 4150 Eldorado Pkwy, McKinney, TX 75070",End Zone Bar & Grill’s Waffenburger Challenge (McKinney),Where: End Zone Bar & Grill (McKinney),33.16885,-96.67059
1886,"Address: 2833 Eldorado Pkwy, Ste #301, Frisco, TX 75034",End Zone Bar & Grill’s Waffenburger Challenge (Little Elm Frisco),Where: End Zone Bar & Grill (Little Elm Frisco),33.17814,-96.86385
1887,"Address: 3033 W Parker Rd, Ste #109, Plano, TX 75023",End Zone Bar & Grill’s Waffenburger Challenge (Plano),Where: End Zone Bar & Grill (Plano),33.041055,-96.734515
1888,"Address: 200 E San Bernard St, Brazoria, TX 77422",Kenjo’s BBQ “Big Kenjo” Sandwich Challenge,Where: Kenjo's BBQ,29.003319,-95.591362
1889,"Address: 3309 Coit Rd, Ste #100, Plano, TX 75093",Bull Daddy’s “Hell Bowl” Beef Noodle Soup Challenge,Where: Bull Daddy Noodle Bistro,33.04253,-96.7707
1890,"Address: 1501 Ronald Reagan Hwy, Copperas Cove, TX 76522",Black Meg 43’s “Stampede” Burger Sandwich Challenge,Where: Black Meg 43 (Copperas Cove),31.12061,-97.88819000000001
1891,"Address: 231 S Farm-to-Market 565 Rd, Baytown, TX 77523",Burger Barn’s Monster Burger Challenge (Baytown),Where: The Burger Barn (Baytown),29.786006,-94.855903
1892,"Address: 1101 Damon St, Rosenberg, TX 77471",Burger Barn’s Monster Burger Challenge (Rosenberg),Where: The Burger Barn (Rosenberg),29.557,-95.79486
1893,"Address: 5533 Leopard St, Corpus Christi, TX 78408",Astor’s 82oz Steak Challenge,Where: Astor Restaurant,27.79715,-97.46493000000001
1894,"Address: 528 Riverwalk, San Antonio, TX 78205",Original Mexican Restaurant’s “El Cholo Loco” Burrito Challenge,Where: The Original Mexican Restaurant & Bar,29.42238,-98.48803000000001
1895,"Address: 2501 S Stemmons Fwy, Lewisville, TX 75067",Redneck Heaven’s Bubba’s Burger Challenge (Lewisville),Where: Redneck Heaven Restaurant & Bar (Lewisville),33.002390000000005,-96.96629
1896,"Address: 3840 N.E. Loop 820, N. Beach Street, Fort Worth, TX 76137",Redneck Heaven’s Bubba’s Burger Challenge (Fort Worth),Where: Redneck Heaven Restaurant & Bar (Fort Worth),32.8385,-97.29233
1897,"Address: 701 North Watson Road SH, 360 Rd to Six Flags St, Arlington, TX 76011",Redneck Heaven’s Bubba’s Burger Challenge (Arlington),Where: Redneck Heaven Restaurant & Bar (Arlington),32.755544,-97.084231
1898,"Address: 3121 S 14th St, Abilene, TX 79605",Chelsea’s Monster Burger Challenge,Where: Chelsea's Burgers N' Brew,32.44942,-99.76177
1899,"Address: 10780 Pebble Hills Blvd, El Paso, TX 79935",Panda Burgers’ Panda Burger Challenge,Where: Panda Burgers,31.7829,-106.32489
1900,"Address: 4701 W Park Blvd, Ste #101, Plano, TX 75093",Kenny’s East Coast 32″ Bada Bing Team Pizza Challenge,Where: Kenny's East Coast Pizza,33.027698,-96.806501
1901,"Address: 3700 Ayers St, Corpus Christi, TX 78415",Chacos Tacos’ Almighty Chaco Taco Challenge,Where: Chacos Tacos,27.757209999999997,-97.41360999999999
1902,"Address: 9005 Garland Rd, Ste #150, Dallas, TX 75218",Mt Hypnotic Ice Cream Sundae Challenge (Dallas),Where: Hypnotic Emporium Ice Cream & Candy Shop (Dallas),32.828559999999996,-96.70951
1903,"Address: 109 S Main St, Mansfield, TX 76063",Mt Hypnotic Ice Cream Sundae Challenge (Mansfield),Where: Hypnotic Emporium Ice Cream & Candy Shop (Mansfield),32.578382,-97.13163399999999
1904,"Address: 14900 Avery Ranch Blvd, Austin, TX 78717",Brooklyn Heights’ 12lb Pizza Challenge (Avery Ranch),Where: Brooklyn Heights Pizzeria (Avery Ranch),30.498109999999997,-97.77727
1905,"Address: 3550 Lakeline Blvd, Leander, TX 78641",Brooklyn Heights’ 12lb Pizza Challenge (Crystal Falls),Where: Brooklyn Heights Pizzeria (Crystal Falls),30.544929999999997,-97.86335
1906,"Address: 2701 E Main St, Gatesville, TX 76528",Studebakers’ 28″ Colossus Solo Pizza Challenge (Gatesville),Where: Studebakers Pizza (Gatesville),31.43501,-97.72008000000001
1907,"Address: 2207 S Western St, Amarillo, TX 79109",Lemongrass Sushi & Wok’s Pho-Nominal 50/50 Challenge,Where: Lemongrass Sushi & Wok,35.18881,-101.88396999999999
1908,"Address: 805 E Ferguson Ave, Pharr, TX 78577",Alicia’s SU Cocina Pharr’s Super Sinzronizada Challenge,Where: Alicia's SU Cocina (Pharr),26.174426,-98.18950600000001
1909,"Address: 15680 Highway 105, Plantersville, TX 77363",Texas Relay Station Restaurant’s 85oz Steak Challenge,Where: Texas Relay Station Restaurant,30.34425,-95.85475
1910,"Address: 6195 Main St, Frisco, TX 75034, USA",Jake’s “El Loco Ocho” Smokin’ Hot Burger Challenge (Frisco),Where: Jakes Burgers and Beer (Frisco),33.15266,-96.83417
1911,"Address: 2702 McKinney Ave, Dallas, TX 75204",Jake’s “El Loco Ocho” Hot Burger Challenge (Uptown Dallas),Where: Jakes Burgers and Beer (Uptown Dallas),32.79742,-96.80113
1912,"Address: 6606 Skillman St, Dallas, TX 75231",Jake’s “El Loco Ocho” Hot Burger Challenge (Lake Highlands),Where: Jakes Burgers and Beer (Lake Highlands),32.86578,-96.74193000000001
1913,"Address: 2422 N Henderson Ave, Dallas, TX 75206",Jake’s “El Loco Ocho” Hot Burger Challenge (Henderson Ave),Where: Jakes Burgers and Beer (Henderson Ave),32.815670000000004,-96.779
1914,"Address: 520 S Main St, Grapevine, TX 76051",Jake’s “El Loco Ocho” Smokin’ Hot Burger Challenge (Grapevine),Where: Jakes Burgers and Beer (Grapevine),32.932569,-97.086842
1915,"Address: 6600 N Freeway, Ste #100, Fort Worth, TX 76137",Jake’s “El Loco Ocho” Smokin’ Hot Burger Challenge (Fossil Creek),Where: Jakes Burgers and Beer (Fossil Creek),32.861779999999996,-97.31288
1916,"Address: 1141 Flower Mound Rd, Ste #630, Flower Mound, TX 75028",Jake’s “El Loco Ocho” Hot Burger Challenge (Flower Mound),Where: Jakes Burgers and Beer (Flower Mound),33.01097,-97.0459
1917,"Address: 3540 E Broad St, Ste #132, Mansfield, TX 76063",Jake’s “El Loco Ocho” Smokin’ Hot Burger Challenge (Mansfield),Where: Jakes Burgers and Beer (Mansfield),32.578382,-97.13163399999999
1918,"Address: 515 Main St, Fort Worth, TX 76102",Jake’s “El Loco Ocho” Burger Challenge (Downtown Fort Worth),Where: Jakes Burgers and Beer (Downtown Fort Worth),32.76474,-97.33859
1919,"Address: 600 N Patricia St, Waco, TX 76705",Dave’s Burger Barn Zipper Ripper,Where: Dave's Burger Barn,31.638859000000004,-97.10299300000001
1920,"Address: 1900 SE 34th Ave, Amarillo, TX 79118",Taste of Thai’s Pho Challenge,Where: Taste of Thai,35.17788,-101.81577
1921,"Address: 1827 SW Green Oaks Blvd, Ste #149, Arlington, TX 76018",Pho & Po Boy’s Pho Challenge,Where: Pho & Po Boy,32.65998,-97.13628
1922,"Address: 6011 W Main St, League City, TX 77573",Red Oak Cafe’s Pancake Challenge,Where: Red Oak Cafe,29.48831,-95.15823
1923,"Address: 918 N Main Ave, San Antonio, TX 78212",Lulu’s “Texas Ranger” Chicken Fried Steak Challenge,Where: LuLu's Bakery & Cafe,29.449971,-98.494023
1924,"Address: 6115 FM 2100, Ste #101, Crosby, TX 77532",Busta’s 4lb Burger Challenge,Where: Busta’s Burgers & More,29.916109999999996,-95.0703
1925,"Address: 1000 E 41st St, Austin, TX 78751",Wingzup Bar’s Ghost Wing Challenge,Where: Wingzup Bar & Grill,30.310564000000003,-97.722213
1926,"Address: 1900 S 23rd St, McAllen, TX 78503",Villa Del Mar’s El Rey Del Chicharron Challenge (McAllen),Where: Villa Del Mar Restaurant (McAllen),26.1895,-98.249
1927,"Address: 6400 S Cage Blvd, Ste #A, Pharr, TX 78577",Villa Del Mar’s El Rey Del Chicharron Challenge (Pharr),Where: Villa Del Mar Restaurant (Pharr),26.13211,-98.19502
1928,"Address: 3502 W Main Ave, Alton, TX",Villa Del Mar’s El Rey Del Chicharron Challenge (Alton),Where: Villa Del Mar Restaurant (Alton),26.289170000000002,-98.32891
1929,"Address: 910 E Veteran Blvd, Palmview, TX 78572",Villa Del Mar’s El Rey Del Chicharron Challenge (Palmview),Where: Ville Del Mar Restaurant (Palmview),26.227738000000002,-98.34946500000001
1930,"Address: 207 E Expy 83, Mission, TX 78572",Villa Del Mar’s El Rey Del Chicharron Challenge (Mission),Where: Villa Del Mar Restaurant (Mission),26.227738000000002,-98.34946500000001
1931,"Address: 3921 E Stan Schlueter Loop, Killeen, TX 76542",Billy Bob’s Fat Daddy Burger Challenge (#2),Where: Billy Bob's Burgers (#2),31.03833,-97.727315
1932,"Address: 421 Liberty St, Killeen, TX 76543",Billy Bob’s Fat Daddy Burger Challenge (#1),Where: Billy Bob's Burgers (#1),31.1163,-97.70776
1933,"Address: 1901 W California St, Gainesville, TX 76240",Wolf Den’s “Wolf It Down” Chicken Fried Steak Challenge,Where: Wolf Den Family Restaurant,33.622821,-97.160322
1934,"Address: 5503 Pinemont Dr, Houston, TX 77092",Little Bitty Burger Barn’s Charlie’s 5 Alarm Fire Burger Challenge,Where: Little Bitty Burger Barn,29.840740000000004,-95.47004
1935,"Address: 3350 N Lakeline Blvd, Leander, TX 78641",The Brooklyn Heights 12lb Pizza Challenge (Leander),Where: Brooklyn Heights Pizzeria (Leander),30.541009999999996,-97.86272
1936,"Address: 5809 Preston Rd, Ste #588, Plano, TX 75093",Kenny’s El Jefe Grande Burger Challenge (Plano),Where: Kenny's Burger Joint (Plano),33.05357,-96.79538000000001
1937,"Address: 717 S Greenville Ave, Allen, TX 75002",Fred’s Liberty Bell Cheesesteak Challenge (Allen),Where: Fred's Downtown Philly (Allen),33.093053999999995,-96.626637
1938,"Address: 141 E Harwood Rd, Ste #101, Hurst, TX 76054",Fred’s Liberty Bell Cheesesteak Challenge (Hurst),Where: Fred's Downtown Philly (Hurst),32.858354,-97.17716899999999
1939,"Address: 505 N Industrial Blvd #900, Bedford, TX 76021",Fred’s Liberty Bell Cheesesteak Challenge (Bedford),Where: Fred's Downtown Philly (Bedford),32.854075,-97.099954
1940,"Address: 5735 S Hulen St, Fort Worth, TX 76132",Fred’s Liberty Bell Cheesesteak Challenge (Fort Worth Hulen),Where: Fred's Downtown Philly (Fort Worth Hulen),32.665040000000005,-97.4011
1941,"Address: 2521 N Josey Lane, Carrollton, TX 75006",Fred’s Liberty Bell Cheesesteak Challenge (Carrollton),Where: Fred's Downtown Philly (Carrollton),32.95375,-96.89035
1942,"Address: 2229 W 15th St, Plano, TX 75075",Fred’s Liberty Bell Cheesesteak Challenge (Plano),Where: Fred's Downtown Philly (Plano),33.019508,-96.74121
1943,"Address: 1144 N Plano Rd #119, Richardson, TX 75081",Fred’s Liberty Bell Cheesesteak Challenge (Richardson),Where: Fred's Downtown Philly (Richardson),32.96184,-96.69886
1944,"Address: 9229 Rain Lily Trail, Fort Worth, TX 76177",Pluckers’ Wall Of Flame Wing Challenge (Fort Worth),Where: Pluckers Wing Bar (Fort Worth),32.90631,-97.31555999999999
1945,"Address: 508 Cove Terrace Shopping Center, Copperas Cove, TX 76522",The Waffle Cone’s “Dawg” Ice Cream Challenge,Where: Waffle Cone,31.11992,-97.89749
1946,"Address: 4315 Bryan St, Dallas, TX 75204",Bryan Street Tavern’s Pluck You Up Wing Challenge,Where: Bryan Street Tavern,32.79963,-96.77915
1947,"Address: 12702 Toepperwein Rd,  Live Oak, TX 78233",Biff Buzby’s Hindenburger Challenge,Where: Biff Buzby's Burgers,29.554409999999997,-98.34625
1948,"Address: 510 E Ave K, Grand Prairie, TX 75050",Mixed Up Burgers’ Ass Kicker Wing Challenge,Where: Mixed Up Burgers (Original),32.771645,-97.052501
1949,"Address: 7312 Wallace Blvd, Amarillo, TX 79106",Joe Taco’s Chupacabra Burrito Challenge,Where: Joe Taco Mexi-Cafe,35.195040000000006,-101.92326
1950,"Address: 6434 E Mockingbird Ln, Dallas, TX 75214",Taco Joint’s Breakfast Burrito Challenge,Where: Taco Joint,32.827658,-96.748103
1951,"Address: 3936 W Vickery, Fort Worth, TX 76107",Swiss Pastry Shop’s Ring Of Fire Burger Challenge,Where: Swiss Pastry Shop,32.739831,-97.38306899999999
1952,"Address: 310 Texas Ave, Kemah, TX 77565",Crazy Alan’s Sasquatch Burger Challenge (Kemah),Where: Crazy Alan's Swamp Shack (Kemah),29.545440000000003,-95.0214
1953,"Address: 5503 Pinemont Dr, Houston, TX 77092",Little Bitty Burger Barn’s Double Dog Dare You Challenge,Where: Little Bitty Burger Barn,29.840740000000004,-95.47004
1954,"Address: 3135 10th St, Wichita Falls, TX 76309",Willie’s Psycho Burger Challenge,Where: Willie's Place,33.90273,-98.5304
1955,"Address: 15045 Farm To Market 2154, College Station, TX 77845",Hullabaloo Diner’s Aggie Special Omelet Challenge,Where: Hullabaloo Diner,30.531990000000004,-96.30104
1956,"Address: 600 N Patricia St, Waco, TX 76705",Dave’s Zipper Ripper Burger Challenge,Where: Dave's Burger Barn,31.638859000000004,-97.10299300000001
1957,"Address: 24814 Stanolind Rd, Tomball, TX 77375",Mel’s Country Cafe’s “Mega Mel” Burger Challenge,Where: Mel's Country Café,30.1232,-95.59647
1958,"Address: 118 Seguin St, San Antonio, TX 78208",The Lord’s Kitchen’s 3lb Burger Challenge,Where: The Lord's Kitchen,29.43655,-98.46042
1959,"Address: 4602 Callaghan Rd, San Antonio, TX 78228",Chunky’s Four Horsemen Burger Challenge,Where: Chunky's Burgers & More,29.47285,-98.60211
1960,"Address: 1423 McCullough Ave, San Antonio, TX 78212",Armadillo’s 3lb Burger Challenge,Where: Armadillo's Texas Style Burgers,29.44267,-98.49209
1961,"Address: 2024 N Chadbourne St, San Angelo, TX 76903",The Western Sky 52oz Steak Challenge,Where: Western Sky Steakhouse,31.480729999999998,-100.44868000000001
1962,"Address: 3300 Western Center Blvd, Fort Worth, TX 76137",The Bad Azz 3lb Burrito Challenge (Fort Worth),Where: Bad Azz Burrito (Fort Worth),32.86037,-97.31308
1963,"Address: 1200 S Blue Mound Rd, Saginaw, TX 76131",The Bad Azz 3lb Burrito Challenge (Saginaw),Where: Bad Azz Burrito (Saginaw),32.84564,-97.34375
1964,"Address: 100 N Bicentenial Blvd, McAllen, TX 78501",The Big Daddy Burger Challenge (McCallen),Where: Big Daddy's Burgers (McCallen),26.21482,-98.237563
